lambda_nm,f_lambda,sigma
343.23720117236564,8.396990203857422,0.3085535608647906
343.31616482864627,8.202799224853516,0.3099213442878251
343.39533517207116,8.19612045288086,0.31321289918428996
343.4743352051922,8.345201873779297,0.3161486408452398
343.55354202067485,8.202104949951172,0.31554660151693303
343.63257844739655,8.096595001220704,0.3118175895140425
343.71163305550755,8.078547668457032,0.3093103023268734
343.79089458883175,8.073464965820312,0.30784685374436926
343.86998561568834,8.544329071044922,0.31145848517607755
343.9492836630853,8.246609497070313,0.3046519915667315
344.0284111254673,8.066199493408204,0.30014820680716103
344.1077457037607,8.147639465332032,0.3025707668220045
344.18690961845545,7.988973999023438,0.30106787882798747
344.2660917438706,8.223157501220703,0.3053438528253896
344.34548112827935,7.850506591796876,0.3024149247173973
344.42469973119285,7.888521575927735,0.3016408336062215
344.5041256885807,8.291614532470703,0.3038063056654049
344.58338078579925,8.26205825805664,0.3042859605211713
344.66284333301707,8.305722045898438,0.3046850404941444
344.7421349413551,8.624036407470703,0.30915922852657673
344.8214447897921,8.309854888916016,0.3041405123636564
344.90096223154137,8.276121520996094,0.30182668743555335
344.98030861632407,8.016998291015625,0.2985170106211328
345.05986269005393,8.037081146240235,0.29865435686640424
345.13924562801617,7.433668518066407,0.29204569800583435
345.2188363506046,7.776339721679688,0.29785322934832764
345.29825585858794,8.193731689453125,0.3019984782589984
345.3776936360961,8.113572692871093,0.3012447209332495
345.45733934177446,8.030594635009766,0.30041840197770636
345.5368137145706,7.9698127746582035,0.3014973878362245
345.61649611132634,7.9600158691406255,0.30317217633876503
345.6960070962715,8.463706970214844,0.31109281218651463
345.77572620100955,8.334098815917969,0.3095607099154828
345.8552738149724,7.934944152832031,0.3036000921914277
345.9348397279333,7.998373413085938,0.3053626367484085
346.0146139044628,8.001409149169922,0.3044136459378763
346.0942164717492,8.059613800048828,0.30332069879037726
346.17402739854776,7.749520111083985,0.2999835348274315
346.2536666370476,7.891430664062501,0.30392286662521495
346.3335143310477,8.397189331054689,0.3088785121086078
346.4131902576571,8.430229949951173,0.3082105332379399
346.49307473579887,8.167314147949218,0.30171699203970376
346.5727873674215,8.16107406616211,0.3022188304095901
346.6525183360077,7.971619415283204,0.29844609123797355
346.73245800020027,7.579479217529297,0.2943374198532525
346.8122256991598,7.502783966064453,0.2951114247106959
346.8922021898685,8.215225219726562,0.30493762908904365
346.97200663612466,8.516455841064454,0.3085654132372146
347.052019970317,8.463903045654297,0.30761231099689734
347.13186118080057,8.072281646728516,0.3012033416783849
347.21172075782994,8.349405670166016,0.30054628428450475
347.29178936710184,8.203145599365234,0.29689968213082985
347.3716857337598,7.614474487304688,0.2888933863197074
347.45179122895826,7.713776397705079,0.28973922973991967
347.5317244021952,8.016562652587892,0.2960212617930556
347.61186680031494,7.944549560546875,0.2963283288224053
347.69183679708914,8.211927795410157,0.30369616018011936
347.77182519003884,8.053411102294922,0.30176596395590205
347.85202295241066,8.113391876220703,0.30212945838589333
347.93204819433964,8.09273910522461,0.3008306494595022
348.0122829021441,7.99981689453125,0.29913865996883227
348.0923450100302,7.815768432617188,0.2979845845564673
348.17261668028937,7.62523193359375,0.29501191893119255
348.25271567111844,7.827476501464844,0.2974900641943296
348.3328330878005,8.274823760986328,0.30009537676068443
